# dumped at t=1 ps
H^0 -129.34 57.9175 -644.413
H^0 -147.792 72.6905 -612.604
H^0 -172.513 85.4958 -576.175
H^0 -193.794 98.0174 -546.158
H^0 -196.87 95.8415 -541.477
H^0 -198.047 103.578 -535.315
H^0 -233.869 119.366 -499.95
H^0 -247.827 134.118 -470.383
H^0 -290.792 164.124 -422.1
H^0 -305.759 170.958 -388.589
H^0 -340.339 196.07 -359.016
H^0 -369.637 202.885 -352.99
H^0 -540.027 263.323 -518.615
H^0 -494.293 266.308 -463.354
H^0 -487.084 264.097 -454.801
H^0 -442.229 243.396 -401.022
H^0 -424.1 225.029 -373.971
H^0 -404.893 214.057 -358.176
H^0 -391.294 209.629 -353.071
H^0 -373.219 204.572 -352.491
H^0 -360.513 201.007 -352.891
H^0 -360.869 199.52 -350.955
H^0 -346.54 198.189 -355.485
H^0 -331.343 191.716 -366.444
H^0 -321.658 183.005 -375.893
H^0 -308.679 171.479 -391.547
H^0 -282.065 158.564 -424.609
H^0 -282.768 156.284 -428.067
H^0 -279.17 153.125 -430.407
H^0 -275.663 155.266 -435.506
H^0 -264.91 145.73 -448.129
H^0 -249.553 134.058 -471.157
H^0 -239.059 129.914 -484.523
H^0 -227.674 115.918 -503.829
H^0 -222.809 116.777 -508.94
H^0 -206.484 103.797 -531.943
H^0 -193.395 95.4036 -549.745
H^0 -185.517 93.9861 -560.963
H^0 -178.572 89.9995 -559.948
H^0 -180.251 90.1652 -565.159
H^0 -150.206 73.4027 -609.755
H^0 -150.803 66.1931 -613.801
H^0 -137.47 70.1303 -611.947
H^0 -120.179 49.6754 -649.824
H^0 -118.201 53.0816 -656.189
H^0 -112.232 51.4547 -664.66
H^0 -112.148 48.1001 -664.127
H^0 -107.263 45.9628 -672.486
H^0 -106.858 46.7394 -674.299
H^0 -99.5236 40.03 -684.927
H^0 -96.796 41.5502 -686.316
H^0 -98.9591 39.9463 -692.462
H^0 -95.3152 36.5076 -696.15
H^0 -89.966 36.8766 -705.057
H^0 -88.1432 34.4612 -709.657
H^0 -85.7735 33.5227 -712.175
H^0 -69.6886 21.2116 -742.43
H^0 -66.1102 21.2648 -743.827
H^0 -63.5811 14.4219 -754.615
H^0 -57.1725 16.2803 -762.205
H^0 -56.6331 15.015 -766.44
H^0 -51.7991 11.8048 -781.2
H^0 -34.8078 2.34065 -812.01
H^0 -30.1885 -1.07967 -829.495
H^0 -26.7063 1.18517 -836.955
H^0 -25.3218 -1.74347 -839.112
H^0 -17.7701 -3.50772 -847.807
H^0 -16.4979 -7.30644 -890.664
H^0 -13.7702 -11.0331 -903.992
H^0 -14.2965 -5.53636 -917.89
H^0 -15.6833 -3.9754 -944.844
H^0 -14.7108 -7.25588 -950.352
H^0 -14.2469 -1.73964 -949.956
H^0 -14.2529 -6.37885 -955.488
H^0 -11.398 -2.12548 -961.468
H^0 -15.003 -4.75984 -989.693
H^0 -12.3597 -4.25116 -995.078
H^0 -14.4589 0.967701 -1008.44
H^0 -15.4591 -3.34259 -1013.39
H^0 -12.3249 -1.78583 -1059.66
H^0 -13.8016 -2.23296 -1060.19
H^0 -17.8255 -4.83829 -1075.21
H^0 -13.9902 -1.55785 -1069.91
H^0 -11.4922 -1.04601 -1072.03
H^0 -12.0368 -0.745084 -1081.27
H^0 -12.3983 0.4211 -1085.12
H^0 -10.0726 -1.59009 -1144.03
H^0 -10.2749 1.85357 -1158.57
H^0 -8.42975 1.50863 -1200.51
H^0 -8.61181 1.87616 -1205.88
H^0 -6.24423 2.92608 -1264.62
H^0 -3.2964 2.14114 -1374.23
H^0 -1.31333 -0.92818 -1386.06
H^0 -0.653146 5.36322 -1398.99
H^0 -0.640616 0.716683 -1411.86
H^0 -1.91228 -3.2778 -1431.93
H^0 3.30638 -4.07879 -1445.5
H^0 -3.13351 -1.09291 -1446.86
H^0 -1.30338 0.214593 -1478.66
H^0 -4.81702 1.09304 -1334.77
H^0 -6.79835 3.13205 -1275.29
H^0 -6.72254 2.73713 -1275.43
H^0 -7.97185 3.84798 -1247.65
H^0 -534.884 271.111 -521.954
H^0 -534.335 271.049 -521.19
H^0 -526.861 266.169 -489.517
H^0 -517.709 266.382 -480.968
H^0 -452.226 247.606 -409.265
H^0 -177.955 87.7589 -568.49
H^0 -161.878 78.7154 -590.671
H^0 -152.828 71.6055 -602.658
H^0 -85.5941 30.393 -715.623
H^0 -14.695 -6.16017 -933.942
H^0 -14.5041 -6.00934 -933.291
H^0 -10.9979 -4.71056 -955.239
H^0 -13.1208 -1.32448 -1035.31
H^0 -13.4926 -1.47814 -1034.04
H^0 -12.7829 -0.51683 -1058.7
H^0 -13.0091 -0.688651 -1058.71
H^0 -11.782 -1.91068 -1073.81
H^0 -8.27069 1.48443 -1167.85
H^0 -9.95123 2.31304 -1196.74
H^0 -10.1091 2.56929 -1243.51
H^0 -7.10701 2.78332 -1257.07
H^0 -7.96986 2.38783 -1258.43
H^0 -3.24427 0.130628 -1395.3
H^0 -0.798936 -0.661476 -1478.96
H^0 -0.227539 -0.537482 -1473.69
H^0 0.0845663 0.1604 -1473.54
H^0 -0.517639 2.0082 -1438.74
H^0 -1.04468 1.54343 -1424.92
H^0 -6.19494 1.70587 -1304.71
H^0 -4.32695 2.85413 -1302.67
H^0 -5.07194 1.4912 -1302.51
H^0 -5.23419 2.36269 -1234.35
H^0 -7.94903 -0.507667 -1229.93
H^0 -9.43587 4.97389 -1220.45
H^0 -9.12311 5.11507 -1221.04
H^0 -9.43175 2.43155 -1167.48
H^0 -9.65273 0.339064 -1149.78
H^0 -9.74068 0.663883 -1127.55
H^0 -10.3066 0.436133 -1128.68
H^0 -11.543 -0.37809 -1045.74
H^0 -11.4417 -0.282138 -1045.86
H^0 -249.18 134.564 -476.438
H^0 -551.009 334.868 -474.151
H^0 -556.118 304.769 -516.112
H^0 -546.39 295.87 -518.417
H^0 -532.438 278.188 -518.528
H^0 -526.564 265.807 -493.792
H^0 -502.78 262.515 -468.766
H^0 -502.264 266.198 -467.743
H^0 -489.469 265.427 -458.777
H^0 -490.239 264.812 -457.71
H^0 -479.076 258.155 -447.274
H^0 -457.5 250.227 -418.435
H^0 -456.268 249.878 -419.846
H^0 -447.278 248.227 -407.893
H^0 -428.179 229.931 -375.689
H^0 -428.037 229.281 -375.438
H^0 -426 227.742 -373.884
H^0 -426.314 228.163 -373.401
H^0 -425.191 224.924 -370.4
H^0 -376.373 206.858 -351.142
H^0 -313.603 172.055 -381.851
H^0 -304.187 170.215 -395.252
H^0 -301.488 167.022 -400.604
H^0 -299.774 166.686 -403.626
H^0 -274.427 154.152 -436.797
H^0 -262.844 145.182 -451.356
H^0 -263.737 145.546 -452.445
H^0 -247.13 132.512 -472.36
H^0 -236.244 124.387 -490.622
H^0 -236.99 124.84 -489.754
H^0 -218.583 112.439 -517.327
H^0 -214.826 111.421 -520.587
H^0 -210.258 107.678 -525.63
H^0 -209.809 107.973 -526.427
H^0 -186.236 95.097 -554.459
H^0 -168.694 83.0268 -578.348
H^0 -170.218 82.5981 -581.294
H^0 -167.577 81.2709 -580.963
H^0 -159.276 79.2274 -591.789
H^0 -141.619 68.2588 -618.396
H^0 -141.587 66.5112 -619.119
H^0 -141.563 67.8132 -619.266
H^0 -132.81 62.4216 -631.404
H^0 -131.562 62.6646 -631.647
H^0 -123.072 55.3162 -643.773
H^0 -123.941 56.8915 -645.112
H^0 -121.155 56.8262 -651.257
H^0 -112.147 49.7839 -664.406
H^0 -112.726 49.4918 -664.574
H^0 -111.843 49.7065 -666.768
H^0 -107.883 50.1196 -669.407
H^0 -103.507 43.2391 -680.641
H^0 -102.526 43.4477 -682.57
H^0 -101.96 43.5513 -682.481
H^0 -102.149 42.3851 -683.634
H^0 -101.98 43.0629 -683.748
H^0 -72.2135 22.3895 -740.437
H^0 -61.5927 17.7901 -757.027
H^0 -61.433 16.8564 -756.709
H^0 -59.4201 16.0821 -761.41
H^0 -60.1051 15.7998 -761.655
H^0 -58.1408 15.0812 -762.99
H^0 -58.9517 15.4464 -763.96
H^0 -49.8871 11.426 -784.558
H^0 -50.4796 10.184 -783.602
H^0 -47.6066 8.4752 -789.285
H^0 -47.913 8.67091 -788.565
H^0 -47.6801 7.95605 -790.504
H^0 -46.7125 7.54911 -791.12
H^0 -46.1521 6.94602 -793.351
H^0 -45.9555 5.68717 -796.378
H^0 -44.1973 6.02703 -797.371
H^0 -44.4519 6.55247 -796.874
H^0 -15.7707 -8.05067 -887.138
H^0 -15.8885 -5.24701 -889.211
H^0 -16.6431 -5.26365 -911.738
H^0 -14.8011 -4.38422 -958.438
H^0 -15.7292 -5.97939 -963.191
H^0 -14.8799 -5.34824 -973.075
H^0 -13.7552 -1.2581 -1002.19
H^0 -13.6563 -0.558545 -1037.45
H^0 -14.8302 -0.523535 -1041.52
H^0 -13.1672 0.696303 -1091.18
H^0 -10.3326 3.41765 -1117.91
H^0 -9.90544 0.963054 -1152.26
H^0 -9.48956 0.930348 -1156.2
H^0 -9.77603 0.733459 -1156.58
H^0 -8.42056 0.461982 -1176.82
H^0 -8.60485 -1.09741 -1179.9
H^0 -7.92269 1.79473 -1196.26
H^0 -9.2379 1.59167 -1196.35
H^0 -8.80862 2.45421 -1197
H^0 -8.84958 1.77746 -1198.59
H^0 -7.50922 1.07634 -1201.06
H^0 -7.38629 1.29987 -1200.21
H^0 -10.2918 1.48168 -1208.17
H^0 -7.03833 0.41821 -1218.61
H^0 -8.31814 1.77461 -1219.18
H^0 -7.40264 3.27677 -1218.41
H^0 -6.24522 3.21273 -1220.34
H^0 -8.33176 0.923868 -1229.71
H^0 -7.0577 2.04217 -1263.41
H^0 -6.34825 3.13025 -1269.48
H^0 -6.17051 1.14287 -1278.81
H^0 -5.85813 2.82746 -1279.32
H^0 -7.70208 2.45102 -1283.26
H^0 -5.85657 3.53936 -1299.69
H^0 -4.69851 1.05926 -1323.22
H^0 -2.64684 -0.653049 -1389.74
H^0 -2.47211 -0.233869 -1406.36
H^0 -2.39003 -0.0118164 -1405.66
H^0 -2.37166 0.243729 -1407.93
H^0 -2.57931 0.746095 -1406.26
H^0 -0.716319 -1.1903 -1426.76
H^0 -0.530749 0.0945866 -1488.94
H^0 0.0229832 0.146263 -1489.45
H^0 -3.73241 0.207748 -1497.36
H^0 1.60916 -2.27706 -1498.34
H^0 0.776758 -1.61429 -1485.59
H^0 0.514564 -0.334691 -1488.09
H^0 3.78404 -2.65002 -1486.19
H^0 -0.442291 -0.736919 -1468.95
H^0 -0.160567 -0.0660977 -1468.35
H^0 -7.06291 -2.3667 -1463.05
H^0 -5.85272 -2.40773 -1462.92
H^0 -3.3777 0.604396 -1457.46
H^0 -0.717184 -1.38167 -1450.88
H^0 -3.3123 0.671225 -1406.95
H^0 -2.43935 0.481387 -1394.15
H^0 -2.85708 -1.11775 -1384.67
H^0 -5.17606 0.0792869 -1384.99
H^0 -4.15266 4.00684 -1382.39
H^0 -4.27814 6.831 -1375.91
H^0 -2.77271 1.95872 -1366.59
H^0 -4.0224 1.7728 -1326.74
H^0 -3.73921 2.59882 -1326.35
H^0 -6.86886 1.78962 -1307.45
H^0 -5.79971 -1.11356 -1294.67
H^0 -5.88668 5.7749 -1293.43
H^0 -6.75761 -0.0724054 -1278.72
H^0 -6.61623 0.157362 -1279.25
H^0 -9.45721 2.00773 -1247.25
H^0 -8.029 1.31994 -1247.95
H^0 -8.18632 2.22483 -1235.66
H^0 -7.45559 -0.314299 -1223.48
H^0 -6.41077 4.54557 -1209.73
H^0 -7.33516 4.6092 -1209.45
H^0 -10.2057 3.48356 -1195.08
H^0 -10.3109 1.28376 -1191.11
H^0 -9.48859 -0.0930318 -1182.52
H^0 -9.9068 3.26519 -1181.49
H^0 -10.2755 3.73016 -1182.47
H^0 -8.40611 3.93167 -1183.51
H^0 -11.985 2.15903 -1171.83
H^0 -10.0268 1.36751 -1146.32
H^0 -9.47743 1.20336 -1146.79
H^0 -9.34483 0.640117 -1138.58
H^0 -10.0174 0.666745 -1134.49
H^0 -10.3313 1.78118 -1134.67
H^0 -10.2176 -1.08644 -1130.76
H^0 -12.1461 -1.65839 -1092.6
H^0 -11.8136 -2.23592 -1093.76
H^0 -11.3352 -1.73238 -1071.57
H^0 -13.627 2.43845 -1067.32
H^0 -13.4783 -0.170965 -1063.31
H^0 -12.9741 -1.96694 -1062.39
H^0 -14.4779 -0.618136 -1053.84
H^0 -14.6621 0.174065 -1053.79
H^0 -12.3263 -5.13187 -1015.25
H^0 -10.8785 -3.8374 -1014.49
H^0 -14.1821 -2.32269 -993.145
H^0 -16.9798 -1.8758 -987.837
H^0 -16.5837 -3.41232 -975.323
H^0 -15.6207 -5.31284 -951.021
H^0 -14.4218 -5.11375 -943.926
H^0 -17.4283 -2.42272 -929.194
H^0 -14.7818 -5.68299 -925.417
H^0 -14.3396 -7.52557 -925.876
H^0 -14.1035 -7.39367 -909.313
H^0 -15.4056 -9.65088 -896.451
H^0 -14.8229 -7.66521 -893.636
H^0 -17.5145 -8.14908 -878.756
H^0 -15.5807 -7.42134 -869.818
H^0 -18.3406 -7.11431 -847.008
H^0 -26.29 -1.08086 -836.852
H^0 -29.7669 -2.43717 -829.285
H^0 -29.6047 -1.9135 -828.29
H^0 -53.4213 15.459 -776.592
H^0 -57.6236 14.8081 -766.71
H^0 -57.5867 14.9843 -760.125
H^0 -73.1305 25.4472 -724.72
H^0 -74.4572 24.8477 -725.523
H^0 -80.628 28.977 -718.776
H^0 -84.922 31.2822 -714.534
H^0 -131.402 58.2397 -634.769
H^0 -220.492 112.72 -512.895
H^0 -219.049 112.871 -513.057
H^0 -261.1 144.431 -450.579
H^0 -545.584 337.649 -479.448
H^0 -550.253 332.645 -473.959
H^0 -549.647 332.73 -472.736
H^0 -554.673 321.306 -482.171
H^0 -554.459 322.03 -482.036
H^0 -556.515 318.602 -484.799
H^0 -559.741 315.067 -488.952
H^0 -559.918 312.97 -496.172
H^0 -562.111 312.557 -512.026
H^0 -560.183 311.974 -513.847
H^0 -559.536 312.432 -513.817
H^0 -557.018 307.712 -515.456
H^0 -550.861 303.001 -514.986
H^0 -550.037 298.271 -518.289
H^0 -549.268 299.207 -518.757
H^0 -550.07 297.857 -518.5
H^0 -541.151 286.433 -519.555
H^0 -541.263 286.127 -518.833
H^0 -533.893 269.252 -525.406
H^0 -533.404 267.708 -523.425
H^0 -538.93 261.961 -525.75
H^0 -539.114 261.97 -526.092
H^0 -538.144 262.808 -522.15
H^0 -537.219 261.941 -521.301
H^0 -537.169 261.274 -520.466
H^0 -536.803 261.674 -511.611
H^0 -535.539 263.23 -512.268
H^0 -526.06 264.197 -493.98
H^0 -524.974 263.482 -490.349
H^0 -518.972 264.527 -484.676
H^0 -515.308 266.762 -480.296
H^0 -508.566 264.603 -474.741
H^0 -492.182 267.197 -460.944
H^0 -491.806 265.615 -459.614
H^0 -487.27 265.34 -461.108
H^0 -482.919 261.868 -450.963
H^0 -480.135 258.303 -445.845
H^0 -476.458 257.73 -441.344
H^0 -475.733 256.245 -442.307
H^0 -473.987 258.167 -438.181
H^0 -472.306 256.491 -438.347
H^0 -467.042 251.912 -433.074
H^0 -464.18 251.898 -427.293
H^0 -464.314 252.182 -427.844
H^0 -454.558 248.377 -416.671
H^0 -454.747 249.146 -415.798
H^0 -447.162 246.437 -407.263
H^0 -444.966 244.778 -404.024
H^0 -442.87 242.233 -398.318
H^0 -435.143 233.386 -380.402
H^0 -427.292 229.311 -374.761
H^0 -429.19 226.453 -372.741
H^0 -424.842 227.991 -370.7
H^0 -422.544 224.957 -370.382
H^0 -422.683 225.142 -370.731
H^0 -415.685 219.922 -364.636
H^0 -415.296 220.27 -364.24
H^0 -411.547 214.677 -360.719
H^0 -405.525 214.507 -358.012
H^0 -401.147 210.422 -356.627
H^0 -396.484 212.201 -354.761
H^0 -396.524 211.604 -354.857
H^0 -392.256 209.353 -353.586
H^0 -386.302 206.662 -351.445
H^0 -382.615 207.033 -351.377
H^0 -381.928 206.824 -349.91
H^0 -358.778 199.786 -352.972
H^0 -356.813 200.539 -353.209
H^0 -357.301 200.076 -353
H^0 -351.723 198.353 -353.342
H^0 -350.423 198.859 -355.678
H^0 -347.939 197.565 -355.639
H^0 -341.046 194.375 -358.36
H^0 -340.684 197.412 -359.079
H^0 -335.7 193.359 -361.561
H^0 -336.048 193.351 -361.506
H^0 -329.562 188.749 -363.204
H^0 -330.115 189.789 -363.429
H^0 -324.583 186.138 -371.683
H^0 -322.373 180.777 -373.652
H^0 -316.285 176.93 -379.878
H^0 -315.894 177.218 -379.937
H^0 -302.234 168.345 -398.118
H^0 -296.224 164.706 -406.936
H^0 -299.721 165.684 -405.395
H^0 -296.359 169.536 -406.18
H^0 -293.242 163.801 -409.046
H^0 -290.321 160.117 -415.973
H^0 -288.452 161.991 -417.403
H^0 -285.507 159.364 -421.921
H^0 -282.135 157.953 -424.247
H^0 -280.304 156.509 -428.533
H^0 -274.575 154.055 -436.351
H^0 -275.034 153.025 -435.846
H^0 -272.907 149.363 -437.334
H^0 -272.221 149.923 -441.151
H^0 -264.109 144.858 -450.478
H^0 -257.448 142.793 -454.108
H^0 -258.923 141.598 -456.156
H^0 -255.127 137.474 -467.007
H^0 -250.668 134.616 -467.941
H^0 -247.922 133.807 -472.634
H^0 -247.856 135.062 -473.072
H^0 -247.157 132.775 -475.578
H^0 -246.077 132.397 -480.036
H^0 -242.107 126.594 -483.739
H^0 -241.39 129.572 -484.63
H^0 -232.119 120.103 -495.394
H^0 -232.492 120.086 -498.386
H^0 -232.59 120.155 -498.796
H^0 -232.502 120.719 -500.17
H^0 -231.181 121.713 -499.577
H^0 -231.697 118.876 -499.539
H^0 -230.672 118.878 -501.122
H^0 -230.748 118.92 -500.289
H^0 -229.765 118.714 -502.347
H^0 -229.838 118.508 -501.819
H^0 -229.89 118.669 -502.143
H^0 -229.566 118.217 -502.291
H^0 -227.584 116.57 -501.222
H^0 -223.942 116.861 -509.542
H^0 -224.324 116.326 -507.248
H^0 -224.898 115.937 -507.391
H^0 -220.577 113.502 -508.549
H^0 -222 114.52 -511.111
H^0 -222.614 114.798 -510.901
H^0 -222.696 114.5 -512.503
H^0 -215.669 111.042 -519.046
H^0 -216.108 110.825 -518.187
H^0 -214.147 109.021 -520.368
H^0 -213.407 109.074 -521.807
H^0 -208.324 105.403 -527.027
H^0 -206.797 106.055 -532.934
H^0 -206.948 105.543 -532.116
H^0 -205.911 103.342 -533.574
H^0 -204.554 106.496 -532.51
H^0 -199.445 103.329 -537.872
H^0 -199.454 101.162 -540.845
H^0 -198.952 100.72 -539.758
H^0 -194.324 97.7039 -546.643
H^0 -194.041 97.4857 -546.553
H^0 -190.263 94.7397 -552.197
H^0 -190.627 95.3364 -552.071
H^0 -187.081 92.3777 -557.858
H^0 -183.452 91.5163 -560.685
H^0 -181.83 91.0228 -563.857
H^0 -182.277 92.1371 -561.687
H^0 -178.668 88.4277 -569.39
H^0 -177.512 89.7548 -569.137
H^0 -174.978 86.8067 -575.323
H^0 -171.848 84.437 -575.275
H^0 -172.476 86.2683 -572.845
H^0 -174.543 88.0604 -572.571
H^0 -172.253 84.8579 -577.91
H^0 -168.106 86.2566 -578.821
H^0 -160.485 76.5259 -590.389
H^0 -160.132 77.4768 -591.599
H^0 -148.001 70.2352 -614.129
H^0 -133.972 62.7467 -630.235
H^0 -134.865 63.6145 -630.295
H^0 -134.402 63.7209 -631.599
H^0 -125.698 58.7032 -642.187
H^0 -125.043 58.0822 -641.763
H^0 -124.592 57.9823 -642.933
H^0 -121.899 55.6338 -649.252
H^0 -119.159 53.0064 -654.462
H^0 -116.642 53.3828 -656.484
H^0 -113.431 51.2765 -663.403
H^0 -113.455 50.2796 -663.553
H^0 -109.958 48.7039 -669.895
H^0 -109.168 46.4992 -671.394
H^0 -109.018 46.8915 -670.655
H^0 -107.492 46.8464 -673.612
H^0 -107.787 47.4883 -673.873
H^0 -107.251 45.6636 -676.064
H^0 -99.0682 42.9516 -681.859
H^0 -97.9054 39.8241 -691.5
H^0 -96.537 40.1694 -691.087
H^0 -92.2712 36.9121 -699.849
H^0 -92.0586 35.8561 -700.029
H^0 -90.2113 36.1074 -702.909
H^0 -90.2777 36.072 -703.473
H^0 -88.6905 34.7987 -707.861
H^0 -88.4409 34.4958 -708.436
H^0 -87.0611 31.1716 -710.357
H^0 -85.9148 32.4973 -711.492
H^0 -86.1542 33.8336 -711.745
H^0 -83.5997 31.2476 -716.538
H^0 -83.4536 30.4646 -716.257
H^0 -83.0166 30.9512 -717.267
H^0 -82.8594 30.8932 -717.209
H^0 -77.9519 30.903 -722.629
H^0 -73.7309 21.5968 -731.202
H^0 -75.0269 25.3245 -730.187
H^0 -70.0537 22.2028 -738.722
H^0 -70.1516 23.3249 -738.449
H^0 -68.9722 22.9103 -736.92
H^0 -64.415 22.3761 -742.533
H^0 -65.4272 21.3873 -749.643
H^0 -61.6431 16.1135 -755.901
H^0 -60.0101 15.0771 -762.915
H^0 -57.6811 14.8748 -765.001
H^0 -56.7978 12.2548 -768.326
H^0 -56.5521 12.786 -768.334
H^0 -55.998 11.3286 -771.659
H^0 -53.688 12.8559 -775.198
H^0 -52.2422 13.0176 -775.853
H^0 -50.7414 10.8134 -774.949
H^0 -50.2869 10.1954 -776.344
H^0 -50.4846 9.38849 -785.106
H^0 -46.9475 8.54513 -794.135
H^0 -45.7278 7.94518 -793.578
H^0 -44.8803 6.14651 -796.78
H^0 -43.4966 5.93472 -800.163
H^0 -43.266 4.97668 -801.263
H^0 -40.6545 4.71387 -805.857
H^0 -38.8839 2.09061 -814.14
H^0 -37.5367 2.58363 -812.927
H^0 -37.2582 2.17604 -814.127
H^0 -37.3217 1.30373 -814.512
H^0 -35.2988 2.14504 -820.634
H^0 -33.5783 -0.638101 -825.463
H^0 -32.1306 0.578404 -827.583
H^0 -30.3303 -1.09025 -833.463
H^0 -27.8747 -1.03051 -832.485
H^0 -27.0312 -2.03392 -833.596
H^0 -27.999 -1.75701 -834.262
H^0 -25.1825 -3.00104 -837.718
H^0 -26.2444 -2.62308 -838.44
H^0 -22.6382 -4.54628 -844.82
H^0 -22.233 -4.43379 -844.144
H^0 -22.6397 -4.81496 -847.238
H^0 -14.9287 -9.05037 -868.787
H^0 -15.0696 -7.60366 -882.914
H^0 -15.1593 -5.30509 -886.508
H^0 -14.9074 -7.33682 -889.528
H^0 -15.1533 -7.26205 -888.41
H^0 -14.5207 -6.80328 -899.352
H^0 -14.2305 -6.43499 -899.596
H^0 -15.4893 -6.19892 -907.972
H^0 -13.657 -6.31753 -907.755
H^0 -12.724 -4.66269 -921.068
H^0 -14.312 -5.56588 -928.561
H^0 -13.6833 -2.48956 -945.476
H^0 -14.431 -5.28457 -946.953
H^0 -14.188 -4.70382 -946.764
H^0 -15.8514 -5.78324 -948.221
H^0 -16.5099 -2.40437 -965.41
H^0 -15.2053 -6.04295 -974.193
H^0 -14.3469 -2.97053 -971.579
H^0 -14.3589 -2.97774 -971.265
H^0 -14.8787 -2.17466 -992.08
H^0 -13.5729 -1.74299 -997.192
H^0 -16.568 -4.7283 -999.091
H^0 -14.6302 -0.573567 -1009.37
H^0 -10.6271 -4.11415 -1011.11
H^0 -13.7329 -2.34566 -1016.77
H^0 -13.0413 -2.93601 -1016.02
H^0 -14.3535 -2.47135 -1032.87
H^0 -15.0475 -3.22919 -1029.31
H^0 -12.9102 -1.8753 -1035.75
H^0 -12.5685 -0.460051 -1034.79
H^0 -11.578 -2.39765 -1044.46
H^0 -11.07 -0.883796 -1045.72
H^0 -10.9057 -1.02929 -1049.87
H^0 -11.6569 1.24421 -1059.12
H^0 -12.0165 -0.576944 -1066.99
H^0 -12.4851 -0.939899 -1066.81
H^0 -12.7908 -1.45721 -1069.45
H^0 -13.9866 1.42807 -1074.32
H^0 -13.5718 0.0436083 -1071.85
H^0 -13.1182 0.695467 -1075.62
H^0 -12.855 0.541816 -1078.48
H^0 -10.9969 -0.194384 -1077.59
H^0 -12.7326 -0.44536 -1078.38
H^0 -12.2712 -1.35461 -1078.21
H^0 -10.6264 0.995156 -1080
H^0 -12.0778 -2.23292 -1083.3
H^0 -11.2064 -0.516486 -1089.78
H^0 -11.7584 -0.0840966 -1090.36
H^0 -12.0119 -2.89589 -1093.23
H^0 -9.46142 -0.80148 -1095.49
H^0 -12.257 -1.84407 -1100.41
H^0 -11.7886 0.209612 -1106.76
H^0 -10.9077 0.550169 -1106.53
H^0 -12.1412 0.0818181 -1120.89
H^0 -8.89749 -1.20651 -1122.86
H^0 -9.31782 1.43679 -1128.94
H^0 -11.0069 0.709395 -1128.32
H^0 -9.64182 0.952153 -1139.45
H^0 -9.96629 1.33715 -1138.2
H^0 -9.51687 0.988899 -1151.71
H^0 -8.97319 1.66126 -1152.64
H^0 -9.04033 1.50076 -1156.67
H^0 -9.14252 1.44324 -1157.07
H^0 -7.0775 0.895732 -1160.25
H^0 -9.10167 1.20658 -1172.96
H^0 -9.11788 1.68266 -1173.71
H^0 -8.60069 0.430482 -1173.57
H^0 -8.69111 0.692207 -1177.37
H^0 -8.46804 0.288366 -1177.49
H^0 -9.0029 2.20188 -1180.41
H^0 -8.75237 1.60295 -1180.95
H^0 -9.40261 1.83282 -1183.95
H^0 -8.32727 0.854036 -1184.06
H^0 -9.39746 -0.455039 -1208.46
H^0 -7.47059 1.39637 -1209.98
H^0 -8.32913 2.1984 -1214.14
H^0 -8.22096 1.81221 -1214
H^0 -7.85138 2.94459 -1217.23
H^0 -7.65845 1.25795 -1216.5
H^0 -8.83073 1.78552 -1218.66
H^0 -7.89835 2.43159 -1217.74
H^0 -9.63362 1.74245 -1220.72
H^0 -9.94238 4.02604 -1241.91
H^0 -8.63258 3.03333 -1248.55
H^0 -6.77533 2.27414 -1252.04
H^0 -7.90874 2.2522 -1252.69
H^0 -7.37209 1.87228 -1267.35
H^0 -7.11176 3.18224 -1274.21
H^0 -7.74367 2.5579 -1276.87
H^0 -5.70332 1.99989 -1281.78
H^0 -6.33619 2.38359 -1283.95
H^0 -7.12561 2.5379 -1282.46
H^0 -5.76569 2.77238 -1287.12
H^0 -6.32687 1.36957 -1310.74
H^0 -5.03382 4.19771 -1309.02
H^0 -5.29671 6.02101 -1313.61
H^0 -5.00761 3.24505 -1312.53
H^0 -8.92974 1.38335 -1321.33
H^0 -5.77436 1.52326 -1328.7
H^0 -5.37262 2.41572 -1329.45
H^0 -4.66351 2.93947 -1331.2
H^0 -4.48511 0.648126 -1344.25
H^0 -4.76181 1.51012 -1349.07
H^0 -3.72863 1.48601 -1347.96
H^0 -4.34579 2.44162 -1351.75
H^0 -5.69699 3.26047 -1352.49
H^0 -5.43239 1.77592 -1365.55
H^0 -5.39764 1.6484 -1379.93
H^0 -2.60713 0.610587 -1387.53
H^0 -3.06508 0.933038 -1388.06
H^0 -1.83075 1.08952 -1419.57
H^0 -1.77583 -1.61141 -1428.87
H^0 -1.54201 0.576519 -1434.61
H^0 -2.27935 -0.143261 -1433.91
H^0 -0.976447 3.82375 -1439.6
H^0 -0.761161 2.43168 -1442.19
H^0 0.865291 0.261722 -1474.95
H^0 0.422332 1.07174 -1474.89
H^0 0.604324 -2.34162 -1480.15
H^0 -2.70798 -0.3967 -1496.24
H^0 0.892526 0.221407 -1490.7
H^0 1.73231 3.88757 -1487.77
H^0 -2.47925 3.57395 -1461.36
H^0 -1.47968 -1.03488 -1459.13
H^0 -3.15902 -1.88157 -1458.67
H^0 -3.5394 -3.93575 -1458.9
H^0 -4.22948 -0.165193 -1451.19
H^0 -5.48773 -0.228741 -1452.83
H^0 -0.831126 -1.83604 -1447.19
H^0 -4.68958 2.36818 -1447.18
H^0 -2.835 -0.628458 -1444.07
H^0 -1.66099 0.232613 -1416.31
